symbol,n_tree,point_ic_tree,ci_lower_tree,ci_upper_tree,passes_tree,p_value_tree,p_value_fdr_tree,passes_fdr_significant_tree,passes_fdr_tree,n_linear,point_ic_linear,ci_lower_linear,ci_upper_linear,passes_linear,p_value_linear,p_value_fdr_linear,passes_fdr_significant_linear,passes_fdr_linear,n_baseline,point_ic_baseline,ci_lower_baseline,ci_upper_baseline,passes_baseline,p_value_baseline,p_value_fdr_baseline,passes_fdr_significant_baseline,passes_fdr_baseline
IYT,24559,0.22559256906615824,0.21354296791501073,0.2369596410516172,True,0.0,0.0,True,True,24559,0.007609886523175808,-0.0037656206005111806,0.020534782607011116,False,0.23305522819453794,0.295943146913699,False,False,24559,0.04960685007827399,0.03813386602707886,0.0618193429703962,True,7.327471962526033e-15,1.2212453270876722e-14,True,True
KRE,28670,0.2498650690439224,0.23993167309708452,0.2609762257714312,True,0.0,0.0,True,True,28670,0.00784108206182485,-0.003665772191698078,0.019465056019627582,False,0.1842998355231813,0.2706376550465931,False,False,28670,0.06711190644545627,0.0570489916448896,0.07781509058658669,True,0.0,0.0,True,True
KWEB,20955,0.19865651046119476,0.18375191478626537,0.21375759061655297,True,0.0,0.0,True,True,20955,0.025897526806178423,0.01208676729005604,0.03915140802734737,True,0.00017733579219703088,0.0007093431687881235,True,True,20955,0.06292763960445395,0.04795085986631176,0.07698676873243245,True,0.0,0.0,True,True
LQD,28670,0.21550216247365103,0.2042363870038574,0.22675358409705823,True,0.0,0.0,True,True,28670,0.029188159348372388,0.017985844533635782,0.04040560001006684,True,7.691357584160841e-07,7.69135758416084e-06,True,True,28670,0.06857380513820507,0.05738502294769069,0.07993578621940871,True,0.0,0.0,True,True
MCHI,14517,0.14330463287166953,0.127733896240029,0.159965571346023,True,0.0,0.0,True,True,14517,0.010646665535062105,-0.006898346179938292,0.027115956243816755,False,0.19959527059686244,0.2706376550465931,False,False,14517,0.030819965913384113,0.012591612842157292,0.04725923833037527,True,0.0002040469622630603,0.00020927893565442083,True,True
MTUM,21332,0.2698375972859392,0.2574627381784135,0.2832480762338332,True,0.0,0.0,True,True,21332,0.030820226044113535,0.016584169879441852,0.0437335679321657,True,6.723872836511546e-06,4.8900893356447604e-05,True,True,21332,0.06171652561746429,0.04915611212052875,0.07433873381004605,True,0.0,0.0,True,True
MUB,28669,0.17073740031891987,0.15925747317604835,0.1815405605929078,True,0.0,0.0,True,True,28669,0.06678902125350625,0.05591906761065889,0.07881349357240798,True,0.0,0.0,True,True,28669,0.07991135288400686,0.06864630349906986,0.09202129783961446,True,0.0,0.0,True,True
OIH,24152,0.21460106515423769,0.2009242332478071,0.22725854523985295,True,0.0,0.0,True,True,24152,0.023043430431355757,0.009005864244383918,0.03496396130716225,True,0.0003416927851958018,0.0011884966441593108,True,True,24152,0.06953997240259255,0.05658369638958442,0.08098983840561275,True,0.0,0.0,True,True
PFF,14364,0.21878053819038365,0.2036632283816701,0.23297446788888676,True,0.0,0.0,True,True,14364,0.04173342988406174,0.026398549834084288,0.05981578862695477,True,5.630097175135518e-07,6.434396771583449e-06,True,True,14364,0.07093557218922426,0.05485560211074318,0.08651962200121303,True,0.0,0.0,True,True
PPLT,23601,0.15417269986287663,0.14110749490819252,0.1668338900615061,True,0.0,0.0,True,True,23601,0.00819707508742039,-0.004111801704997459,0.020679000340278364,False,0.20794376495381006,0.27271313436565253,False,False,23601,0.03701355392259778,0.023107135672441333,0.0492182238672687,True,1.2861242071338097e-08,1.491158501024707e-08,True,True
QQQ,28670,0.2574719036301462,0.24708426024703786,0.268642660877842,True,0.0,0.0,True,True,28670,0.01656515442176203,0.00492602482749672,0.027990115884305028,True,0.005032935521735338,0.011842201227612559,True,True,28670,0.06054867272521706,0.05068199022246859,0.07197970642874481,True,0.0,0.0,True,True
QUAL,21224,0.25704462959504204,0.24577154558156433,0.26940131029056225,True,0.0,0.0,True,True,21224,0.02714330159233124,0.01331398646947664,0.040105149886388344,True,7.658060625481689e-05,0.0004084299000256901,True,True,21224,0.054174541055009885,0.041515141197803175,0.06728267597963158,True,2.886579864025407e-15,4.913327428128352e-15,True,True
RSP,28670,0.24245898489612372,0.232521703513874,0.2550706886522599,True,0.0,0.0,True,True,28670,0.015292727347353785,0.004493112794134464,0.026679190729521497,True,0.009613317574212354,0.020238563314131274,True,True,28670,0.056559266303481785,0.04479239297481637,0.06929944284214362,True,0.0,0.0,True,True
SCHD,24452,0.24783269320472665,0.23448526509165687,0.25887416718422274,True,0.0,0.0,True,True,24452,0.01798006011378213,0.00590092989453029,0.03041647233476887,True,0.0049288125568340835,0.011842201227612559,True,True,24452,0.05532024094069554,0.04199418366383138,0.06861407991317804,True,0.0,0.0,True,True
SDOG,19841,0.23252765088809152,0.21757714079268684,0.24533947409160714,True,0.0,0.0,True,True,19841,0.01777419148838561,0.003593683264907463,0.03247346650767158,True,0.012290963131458721,0.024362908473086805,True,True,19841,0.049771323287910126,0.03441328154378907,0.06379368143112404,True,2.306155266751375e-12,3.5479311796175e-12,True,True
SHY,14364,0.13374515334516893,0.11691869127126875,0.15190144205275455,True,0.0,0.0,True,True,14364,0.0027629004136491575,-0.014514841084077718,0.017844984658738204,False,0.7405650468203091,0.7694182304626588,False,False,14364,0.028645814104599363,0.0116456046492002,0.04432724476722677,True,0.0005956138524207955,0.0006031532682742232,True,True
SLV,28670,0.18837108199285446,0.1782973943133935,0.20006959779936723,True,0.0,0.0,True,True,28670,0.013289869537085955,0.001215503660400097,0.02489365647291806,True,0.02443175333976999,0.043434228159591096,True,True,28670,0.06886179787043326,0.05818205891074435,0.08030220803633924,True,0.0,0.0,True,True
SMH,24161,0.25356320797596865,0.2406670277391822,0.2656229044539947,True,0.0,0.0,True,True,24161,0.02517954246858315,0.01337675092090562,0.038349746237622655,True,9.067510056315342e-05,0.0004533755028157671,True,True,24161,0.05953310658798171,0.046339814897634606,0.07213764014209995,True,0.0,0.0,True,True
