iShares Core S&P 500 ETF
Fund Holdings as of,"Sep 23, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,139,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"WST","WEST PHARMACEUTICAL SERVICES","Health Care","Equity","351,103,173.96","0.04","351,103,173.96","934,108.00","375.87","United States","NYSE","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS","Utilities","Equity","350,899,578.18","0.04","350,899,578.18","2,637,153.00","133.06","United States","NYSE","USD","1.00","USD","-"
"ATO","ATMOS ENERGY","Utilities","Equity","350,393,354.64","0.04","350,393,354.64","2,242,661.00","156.24","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","349,281,884.78","0.04","349,281,884.78","4,582,549.00","76.22","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","346,305,537.60","0.04","346,305,537.60","14,612,048.00","23.70","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS","Information Technology","Equity","345,633,663.00","0.04","345,633,663.00","2,776,174.00","124.50","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE","Industrials","Equity","345,157,012.48","0.04","345,157,012.48","5,052,064.00","68.32","United States","NYSE","USD","1.00","USD","-"
"CPAY","CORPAY","Financials","Equity","344,310,020.88","0.04","344,310,020.88","871,318.00","395.16","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5","Information Technology","Equity","342,069,562.31","0.04","342,069,562.31","750,169.00","455.99","United States","NASDAQ","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","341,289,080.00","0.04","341,289,080.00","1,464,760.00","233.00","United States","NYSE","USD","1.00","USD","-"
"DTE","DTE ENERGY","Utilities","Equity","339,397,233.33","0.04","339,397,233.33","2,761,797.00","122.89","United States","NYSE","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","337,846,702.95","0.04","337,846,702.95","1,787,265.00","189.03","United States","NYSE","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","336,600,072.48","0.04","336,600,072.48","3,098,307.00","108.64","United States","NYSE","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL","Financials","Equity","331,124,201.70","0.04","331,124,201.70","2,036,810.00","162.57","United States","NASDAQ","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS","Health Care","Equity","327,160,906.84","0.04","327,160,906.84","1,076,258.00","303.98","United States","NYSE","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","327,101,263.50","0.04","327,101,263.50","1,941,830.00","168.45","United States","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","325,251,699.90","0.04","325,251,699.90","701,427.00","463.70","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY","Utilities","Equity","324,849,078.32","0.04","324,849,078.32","8,741,902.00","37.16","United States","NYSE","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","324,404,471.78","0.04","324,404,471.78","4,997,758.00","64.91","United States","NYSE","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","324,260,557.35","0.04","324,260,557.35","7,056,813.00","45.95","United States","NASDAQ","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","324,306,494.14","0.04","324,306,494.14","3,281,458.00","98.83","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","324,318,092.63","0.04","324,318,092.63","1,724,821.00","188.03","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","323,609,079.68","0.04","323,609,079.68","6,960,832.00","46.49","United States","NYSE","USD","1.00","USD","-"
"CPRT","COPART INC","Industrials","Equity","322,718,147.17","0.04","322,718,147.17","11,180,258.00","28.86","United States","NASDAQ","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","322,072,461.75","0.04","322,072,461.75","9,986,743.00","32.25","United States","NYSE","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","322,018,222.29","0.04","322,018,222.29","1,506,941.00","213.69","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES","Materials","Equity","316,263,476.80","0.04","316,263,476.80","2,950,219.00","107.20","United States","NYSE","USD","1.00","USD","-"
"VRSN","VERISIGN","Information Technology","Equity","316,284,296.64","0.04","316,284,296.64","1,078,438.00","293.28","United States","NASDAQ","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","310,277,865.03","0.04","310,277,865.03","570,563.00","543.81","United States","NASDAQ","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","310,181,100.36","0.04","310,181,100.36","3,235,097.00","95.88","United States","NYSE","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL","Financials","Equity","309,670,408.74","0.04","309,670,408.74","11,305,966.00","27.39","United States","NYSE","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","309,471,226.40","0.04","309,471,226.40","7,467,935.00","41.44","United States","NASDAQ","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","305,171,010.18","0.03","305,171,010.18","4,318,254.00","70.67","United States","NYSE","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","302,433,425.84","0.03","302,433,425.84","3,149,692.00","96.02","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","301,675,538.70","0.03","301,675,538.70","6,911,238.00","43.65","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS","Industrials","Equity","296,687,948.40","0.03","296,687,948.40","1,726,938.00","171.80","United States","NASDAQ","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP","Financials","Equity","296,053,669.21","0.03","296,053,669.21","2,831,153.00","104.57","United States","NASDAQ","USD","1.00","USD","-"
"PHM","PULTEGROUP","Consumer Discretionary","Equity","295,341,339.33","0.03","295,341,339.33","2,487,923.00","118.71","United States","NYSE","USD","1.00","USD","-"
"RDDT","REDDIT CLASS A","Communication","Equity","294,711,865.02","0.03","294,711,865.02","1,939,149.00","151.98","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","294,560,779.52","0.03","294,560,779.52","2,585,681.00","113.92","United States","NASDAQ","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","292,995,487.75","0.03","292,995,487.75","490,525.00","597.31","United States","NASDAQ","USD","1.00","USD","-"
"TPR","TAPESTRY","Consumer Discretionary","Equity","292,456,426.75","0.03","292,456,426.75","2,646,425.00","110.51","United States","NYSE","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","290,225,545.14","0.03","290,225,545.14","3,386,134.00","85.71","United States","NYSE","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","288,560,376.36","0.03","288,560,376.36","2,550,021.00","113.16","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","283,144,511.58","0.03","283,144,511.58","1,174,971.00","240.98","United States","NYSE","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","281,662,967.68","0.03","281,662,967.68","2,259,812.00","124.64","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","280,986,742.32","0.03","280,986,742.32","2,789,781.00","100.72","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","274,842,784.16","0.03","274,842,784.16","3,640,784.00","75.49","United States","NYSE","USD","1.00","USD","-"
"DOW","DOW","Materials","Equity","274,439,725.20","0.03","274,439,725.20","9,579,048.00","28.65","United States","NYSE","USD","1.00","USD","-"
"FSLR","FIRST SOLAR","Information Technology","Equity","273,747,492.27","0.03","273,747,492.27","1,425,991.00","191.97","United States","NASDAQ","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","273,262,834.62","0.03","273,262,834.62","5,106,762.00","53.51","United States","NYSE","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","273,301,851.42","0.03","273,301,851.42","11,488,098.00","23.79","United States","NYSE","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","271,772,704.42","0.03","271,772,704.42","1,294,279.00","209.98","United States","NYSE","USD","1.00","USD","-"
"EXE","EXPAND ENERGY","Energy","Equity","267,396,106.24","0.03","267,396,106.24","3,072,106.00","87.04","United States","NASDAQ","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","266,610,121.92","0.03","266,610,121.92","6,496,348.00","41.04","United States","NYSE","USD","1.00","USD","-"
"CMS","CMS ENERGY","Utilities","Equity","262,805,797.80","0.03","262,805,797.80","4,161,612.00","63.15","United States","NYSE","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","262,608,901.60","0.03","262,608,901.60","6,135,722.00","42.80","United States","NYSE","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND","Energy","Equity","261,227,543.10","0.03","261,227,543.10","778,065.00","335.74","United States","NYSE","USD","1.00","USD","-"
"VTRS","VIATRIS","Health Care","Equity","260,959,115.68","0.03","260,959,115.68","15,242,939.00","17.12","United States","NASDAQ","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","254,166,998.50","0.03","254,166,998.50","686,474.00","370.25","United States","NYSE","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","254,074,304.70","0.03","254,074,304.70","7,093,085.00","35.82","United States","NYSE","USD","1.00","USD","-"
"FICO","FAIR ISAAC","Information Technology","Equity","252,444,782.66","0.03","252,444,782.66","286,993.00","879.62","United States","NYSE","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","250,894,851.90","0.03","250,894,851.90","7,027,867.00","35.70","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE","Utilities","Equity","249,794,182.75","0.03","249,794,182.75","6,364,183.00","39.25","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","247,795,884.00","0.03","247,795,884.00","2,949,951.00","84.00","United States","NYSE","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","247,315,704.65","0.03","247,315,704.65","1,513,097.00","163.45","United States","NYSE","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","243,641,368.08","0.03","243,641,368.08","12,037,617.00","20.24","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW","Information Technology","Equity","242,438,807.52","0.03","242,438,807.52","1,658,722.00","146.16","United States","NASDAQ","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","242,317,021.44","0.03","242,317,021.44","2,008,596.00","120.64","United States","NYSE","USD","1.00","USD","-"
"EFX","EQUIFAX","Industrials","Equity","242,151,335.36","0.03","242,151,335.36","1,559,048.00","155.32","United States","NYSE","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","240,468,445.72","0.03","240,468,445.72","1,410,124.00","170.53","United States","NASDAQ","USD","1.00","USD","-"
"EVRG","EVERGY","Utilities","Equity","240,267,665.94","0.03","240,267,665.94","3,063,857.00","78.42","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY","Consumer Discretionary","Equity","238,745,434.00","0.03","238,745,434.00","2,629,355.00","90.80","United States","NYSE","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","237,278,290.36","0.03","237,278,290.36","6,843,908.00","34.67","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","235,634,151.00","0.03","235,634,151.00","3,819,030.00","61.70","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","235,532,298.60","0.03","235,532,298.60","1,829,235.00","128.76","United States","NYSE","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS","Industrials","Equity","234,526,620.48","0.03","234,526,620.48","1,791,921.00","130.88","United States","NYSE","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT","Real Estate","Equity","233,450,947.14","0.03","233,450,947.14","853,662.00","273.47","United States","NYSE","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","233,039,241.24","0.03","233,039,241.24","2,090,413.00","111.48","United States","NYSE","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","232,826,551.62","0.03","232,826,551.62","627,531.00","371.02","United States","NASDAQ","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS CLASS A","Consumer Staples","Equity","232,444,659.95","0.03","232,444,659.95","1,994,035.00","116.57","United States","NYSE","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE","Industrials","Equity","232,125,747.39","0.03","232,125,747.39","1,550,917.00","149.67","United States","NASDAQ","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES","Industrials","Equity","231,015,994.11","0.03","231,015,994.11","984,597.00","234.63","United States","NASDAQ","USD","1.00","USD","-"
"L","LOEWS","Financials","Equity","230,824,139.52","0.03","230,824,139.52","2,197,488.00","105.04","United States","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS","Health Care","Equity","230,070,990.08","0.03","230,070,990.08","2,531,591.00","90.88","United States","NYSE","USD","1.00","USD","-"
"NDSN","NORDSON","Industrials","Equity","225,861,191.16","0.03","225,861,191.16","702,698.00","321.42","United States","NASDAQ","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","225,866,382.84","0.03","225,866,382.84","1,907,011.00","118.44","United States","NASDAQ","USD","1.00","USD","-"
"FTV","FORTIVE","Industrials","Equity","225,488,448.46","0.03","225,488,448.46","4,007,971.00","56.26","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX","Industrials","Equity","224,739,674.11","0.03","224,739,674.11","978,533.00","229.67","United States","NYSE","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","223,273,208.96","0.03","223,273,208.96","6,914,624.00","32.29","United States","NASDAQ","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","219,205,647.36","0.02","219,205,647.36","1,553,328.00","141.12","United States","NYSE","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","218,756,998.35","0.02","218,756,998.35","3,434,715.00","63.69","United States","NASDAQ","USD","1.00","USD","-"
"RVTY","REVVITY","Health Care","Equity","210,477,131.46","0.02","210,477,131.46","1,481,086.00","142.11","United States","NYSE","USD","1.00","USD","-"
"LEN","LENNAR A CLASS A","Consumer Discretionary","Equity","209,498,737.12","0.02","209,498,737.12","2,569,906.00","81.52","United States","NYSE","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS","Industrials","Equity","207,681,544.27","0.02","207,681,544.27","1,665,583.00","124.69","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR","Consumer Discretionary","Equity","207,464,874.79","0.02","207,464,874.79","33,239.00","6,241.61","United States","NYSE","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","206,605,073.54","0.02","206,605,073.54","3,512,497.00","58.82","United States","NYSE","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES CLASS A","Materials","Equity","205,821,717.66","0.02","205,821,717.66","3,432,078.00","59.97","United States","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY","Financials","Equity","203,346,252.23","0.02","203,346,252.23","3,004,969.00","67.67","United States","NYSE","USD","1.00","USD","-"
"APA","APA","Energy","Equity","203,178,954.80","0.02","203,178,954.80","4,649,404.00","43.70","United States","NASDAQ","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","202,489,927.99","0.02","202,489,927.99","9,564,947.00","21.17","United States","NYSE","USD","1.00","USD","-"
"PTC","PTC","Information Technology","Equity","202,182,458.40","0.02","202,182,458.40","1,440,046.00","140.40","United States","NASDAQ","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT","Real Estate","Equity","201,389,372.65","0.02","201,389,372.65","9,092,071.00","22.15","United States","NASDAQ","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","197,714,996.91","0.02","197,714,996.91","8,902,071.00","22.21","United States","NYSE","USD","1.00","USD","-"
"INVH","INVITATION HOMES","Real Estate","Equity","192,091,447.63","0.02","192,091,447.63","7,132,991.00","26.93","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","192,053,940.48","0.02","192,053,940.48","3,739,368.00","51.36","United States","NYSE","USD","1.00","USD","-"
"FDXF","FEDEX FREIGHT HOLDING COMPANY INC","Industrials","Equity","189,217,280.94","0.02","189,217,280.94","1,587,127.00","119.22","United States","NYSE","USD","1.00","USD","-"
"GEN","GEN DIGITAL","Information Technology","Equity","187,522,676.64","0.02","187,522,676.64","7,149,168.00","26.23","United States","NASDAQ","USD","1.00","USD","-"
"DOC","HEALTHPEAK PROPERTIES INC","Real Estate","Equity","187,409,346.56","0.02","187,409,346.56","9,150,847.00","20.48","United States","NYSE","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER","Industrials","Equity","183,930,993.04","0.02","183,930,993.04","2,004,479.00","91.76","United States","NYSE","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","183,558,028.40","0.02","183,558,028.40","3,094,370.00","59.32","United States","NASDAQ","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS","Information Technology","Equity","182,760,447.30","0.02","182,760,447.30","1,998,474.00","91.45","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","181,324,194.48","0.02","181,324,194.48","1,539,516.00","117.78","United States","NYSE","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","180,110,025.08","0.02","180,110,025.08","5,859,142.00","30.74","United States","NYSE","USD","1.00","USD","-"
"MAS","MASCO","Industrials","Equity","178,347,933.12","0.02","178,347,933.12","2,616,607.00","68.16","United States","NYSE","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","177,661,907.99","0.02","177,661,907.99","1,565,717.00","113.47","United States","NYSE","USD","1.00","USD","-"
"EG","EVEREST GROUP","Financials","Equity","176,304,640.44","0.02","176,304,640.44","473,479.00","372.36","United States","NYSE","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","175,768,703.37","0.02","175,768,703.37","633,789.00","277.33","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","175,330,269.69","0.02","175,330,269.69","2,282,649.00","76.81","United States","NYSE","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","173,857,897.92","0.02","173,857,897.92","1,128,288.00","154.09","United States","NYSE","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","173,707,746.65","0.02","173,707,746.65","1,419,065.00","122.41","United States","NYSE","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","173,665,571.84","0.02","173,665,571.84","1,005,824.00","172.66","United States","NYSE","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS CLASS A","Communication","Equity","173,021,020.38","0.02","173,021,020.38","1,483,758.00","116.61","United States","NASDAQ","USD","1.00","USD","-"
"GL","GLOBE LIFE","Financials","Equity","172,158,750.00","0.02","172,158,750.00","1,020,200.00","168.75","United States","NYSE","USD","1.00","USD","-"
"ECHO","ECHOSTAR CLASS A","Communication","Equity","170,345,091.28","0.02","170,345,091.28","1,837,199.00","92.72","United States","NASDAQ","USD","1.00","USD","-"
"SOLV","SOLVENTUM","Health Care","Equity","169,693,729.68","0.02","169,693,729.68","1,920,264.00","88.37","United States","NYSE","USD","1.00","USD","-"
"FOXA","FOX CLASS A","Communication","Equity","169,272,698.40","0.02","169,272,698.40","2,646,540.00","63.96","United States","NASDAQ","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","168,880,950.48","0.02","168,880,950.48","632,584.00","266.97","United States","NYSE","USD","1.00","USD","-"
"RL","RALPH LAUREN CLASS A","Consumer Discretionary","Equity","168,882,474.39","0.02","168,882,474.39","500,437.00","337.47","United States","NYSE","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES","Information Technology","Equity","168,049,355.98","0.02","168,049,355.98","505,366.00","332.53","United States","NYSE","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING","Consumer Staples","Equity","165,675,166.43","0.02","165,675,166.43","3,374,927.00","49.09","United States","NYSE","USD","1.00","USD","-"
"GDDY","GODADDY CLASS A","Information Technology","Equity","161,957,819.42","0.02","161,957,819.42","1,680,409.00","96.38","United States","NYSE","USD","1.00","USD","-"
"HAS","HASBRO","Consumer Discretionary","Equity","161,961,979.20","0.02","161,961,979.20","1,871,960.00","86.52","United States","NASDAQ","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL","Health Care","Equity","161,163,809.46","0.02","161,163,809.46","6,860,954.00","23.49","United States","NYSE","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","160,861,886.64","0.02","160,861,886.64","2,211,768.00","72.73","United States","NASDAQ","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS","Industrials","Equity","155,976,951.26","0.02","155,976,951.26","782,153.00","199.42","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL","Industrials","Equity","155,339,503.32","0.02","155,339,503.32","417,198.00","372.34","United States","NYSE","USD","1.00","USD","-"
"CSGP","COSTAR GROUP","Real Estate","Equity","151,965,776.16","0.02","151,965,776.16","5,377,416.00","28.26","United States","NASDAQ","USD","1.00","USD","-"
"TECH","BIO TECHNE","Health Care","Equity","150,914,917.72","0.02","150,914,917.72","2,081,011.00","72.52","United States","NASDAQ","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","150,468,351.36","0.02","150,468,351.36","795,792.00","189.08","United States","NYSE","USD","1.00","USD","-"
"IT","GARTNER","Information Technology","Equity","149,661,349.40","0.02","149,661,349.40","838,345.00","178.52","United States","NYSE","USD","1.00","USD","-"
"PNW","PINNACLE WEST","Utilities","Equity","148,169,663.25","0.02","148,169,663.25","1,609,665.00","92.05","United States","NYSE","USD","1.00","USD","-"
"COO","COOPER","Health Care","Equity","145,295,200.26","0.02","145,295,200.26","2,591,318.00","56.07","United States","NASDAQ","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR","Consumer Discretionary","Equity","142,035,549.82","0.02","142,035,549.82","1,807,298.00","78.59","United States","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA","Consumer Discretionary","Equity","141,835,971.76","0.02","141,835,971.76","1,386,742.00","102.28","United States","NASDAQ","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES","Industrials","Equity","141,386,531.60","0.02","141,386,531.60","524,042.00","269.80","United States","NYSE","USD","1.00","USD","-"
"AES","AES","Utilities","Equity","140,370,542.52","0.02","140,370,542.52","9,478,092.00","14.81","United States","NYSE","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","139,840,332.45","0.02","139,840,332.45","942,765.00","148.33","United States","NASDAQ","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","134,871,938.04","0.02","134,871,938.04","1,606,766.00","83.94","United States","NYSE","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS","Consumer Discretionary","Equity","134,731,732.09","0.02","134,731,732.09","3,437,911.00","39.19","United States","NYSE","USD","1.00","USD","-"
"NWSA","NEWS CLASS A","Communication","Equity","134,532,210.16","0.02","134,532,210.16","4,784,218.00","28.12","United States","NASDAQ","USD","1.00","USD","-"
"BXP","BXP","Real Estate","Equity","132,153,124.92","0.01","132,153,124.92","2,119,197.00","62.36","United States","NYSE","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS","Financials","Equity","131,970,876.98","0.01","131,970,876.98","472,286.00","279.43","United States","NYSE","USD","1.00","USD","-"
"UDR","UDR REIT","Real Estate","Equity","131,084,250.20","0.01","131,084,250.20","3,879,380.00","33.79","United States","NYSE","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","130,307,464.32","0.01","130,307,464.32","1,334,024.00","97.68","United States","NYSE","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA","Consumer Discretionary","Equity","130,100,459.13","0.01","130,100,459.13","438,891.00","296.43","United States","NASDAQ","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY","Health Care","Equity","129,876,931.80","0.01","129,876,931.80","876,540.00","148.17","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","128,624,303.61","0.01","128,624,303.61","3,958,889.00","32.49","United States","NYSE","USD","1.00","USD","-"
"BEN","FRANKLIN TEMPLETON","Financials","Equity","127,924,132.47","0.01","127,924,132.47","3,910,857.00","32.71","United States","NYSE","USD","1.00","USD","-"
"PODD","INSULET","Health Care","Equity","125,774,716.06","0.01","125,774,716.06","921,494.00","136.49","United States","NASDAQ","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES CLASS B","Health Care","Equity","124,428,642.47","0.01","124,428,642.47","685,973.00","181.39","United States","NYSE","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","124,452,022.64","0.01","124,452,022.64","2,755,192.00","45.17","United States","NYSE","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","117,068,617.25","0.01","117,068,617.25","2,118,889.00","55.25","United States","NYSE","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","116,017,393.15","0.01","116,017,393.15","1,060,585.00","109.39","United States","NYSE","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN","Health Care","Equity","108,207,158.85","0.01","108,207,158.85","1,272,277.00","85.05","United States","NASDAQ","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","107,869,733.48","0.01","107,869,733.48","2,080,018.00","51.86","United States","NYSE","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","102,962,543.27","0.01","102,962,543.27","4,224,971.00","24.37","United States","NYSE","USD","1.00","USD","-"
"FOX","FOX CLASS B","Communication","Equity","101,562,926.72","0.01","101,562,926.72","1,783,057.00","56.96","United States","NASDAQ","USD","1.00","USD","-"
"SGAFT","CASH COLLATERAL USD SGAFT","Cash and/or Derivatives","Cash Collateral and Margins","89,478,000.00","0.01","89,478,000.00","89,478,000.00","100.00","United States","-","USD","1.00","USD","Sep 01, 2016"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","88,460,370.50","0.01","88,460,370.50","2,337,130.00","37.85","United States","NYSE","USD","1.00","USD","-"
